                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.46889,                0.54011,                0.30531,                0.80173,                      1,                0.98158,                0.99457,                0.89134,                0.99293,                0.97469,                0.99082,                0.78401,                0.54972,                0.74514,                0.32193,                0.81094,              0.0012674,              0.0012674,              0.0012674
                    113,                0.46828,                0.50034,                0.30418,                0.79959,                0.99638,                0.98958,                0.99483,                0.89219,                0.98945,                0.98264,                0.98924,                0.79561,                 0.5558,                0.72167,                0.31953,                0.81055,              0.0012608,              0.0012608,              0.0012608
                    114,                0.45651,                0.49914,                0.30088,                0.79788,                0.99227,                0.98611,                0.99394,                 0.8869,                0.98523,                0.97917,                0.98721,                0.79376,                0.55724,                0.72255,                0.32115,                0.80911,              0.0012542,              0.0012542,              0.0012542
                    115,                0.46535,                0.51288,                0.30626,                0.80338,                0.99819,                0.98611,                0.99391,                 0.8888,                0.99467,                0.98264,                0.98791,                0.78288,                 0.5396,                0.72902,                0.32337,                 0.8061,              0.0012476,              0.0012476,              0.0012476
                    116,                0.47407,                0.51042,                0.30582,                0.80362,                0.99994,                0.98611,                0.99453,                0.88646,                0.99294,                 0.9773,                0.98838,                0.79437,                0.56885,                0.81461,                0.33703,                0.81194,               0.001241,               0.001241,               0.001241
                    117,                0.47939,                0.51595,                0.31129,                0.80078,                0.99299,                0.98611,                0.99476,                0.89477,                0.98599,                0.97917,                0.99072,                0.78928,                0.52424,                0.72195,                0.32749,                0.80914,              0.0012344,              0.0012344,              0.0012344
                    118,                0.45906,                0.50004,                0.29755,                0.79832,                0.99615,                0.98611,                0.99392,                0.90862,                0.99264,                0.98264,                0.99323,                0.80373,                0.50327,                0.70204,                0.30988,                0.80374,              0.0012278,              0.0012278,              0.0012278
                    119,                0.44514,                0.48805,                0.29638,                0.79764,                 0.9992,                0.98611,                0.99469,                0.89867,                0.99568,                0.98264,                0.99177,                 0.7899,                0.50008,                0.71537,                0.31048,                0.80527,              0.0012212,              0.0012212,              0.0012212
                    120,                0.46454,                0.50971,                0.30019,                0.79871,                      1,                0.99296,                  0.995,                0.90255,                0.99301,                0.98602,                 0.9904,                0.79198,                0.52223,                0.74698,                0.31147,                0.80921,              0.0012146,              0.0012146,              0.0012146
                    121,                0.46035,                0.50832,                0.30368,                0.79983,                0.99595,                0.98611,                0.99466,                0.90594,                0.99244,                0.98264,                0.99202,                0.78506,                0.50456,                0.71368,                 0.3044,                0.80338,               0.001208,               0.001208,               0.001208
                    122,                0.45652,                0.49228,                0.30001,                0.79693,                0.99599,                0.98611,                 0.9944,                0.89971,                0.98897,                0.97917,                 0.9881,                0.79047,                0.51697,                0.67299,                0.30877,                0.80893,              0.0012014,              0.0012014,              0.0012014
                    123,                0.44922,                0.48801,                0.30214,                0.79406,                 0.9965,                0.98916,                0.99479,                0.90231,                0.98856,                0.97917,                0.99126,                 0.7899,                0.52305,                0.70248,                0.31443,                0.80558,              0.0011948,              0.0011948,              0.0011948
                    124,                0.46378,                0.52008,                0.30619,                0.79998,                0.99903,                0.98611,                0.99483,                0.90756,                0.99551,                0.98264,                0.99177,                0.79532,                0.51553,                0.67173,                0.31155,                 0.8036,              0.0011882,              0.0011882,              0.0011882
                    125,                 0.4493,                0.48854,                0.29378,                 0.7965,                0.99648,                0.98386,                 0.9949,                0.90122,                0.99296,                0.97968,                0.99148,                0.79287,                 0.5092,                0.70234,                0.30755,                0.80801,              0.0011816,              0.0011816,              0.0011816
                    126,                0.46675,                0.50796,                0.30533,                0.80025,                0.99623,                0.98958,                0.99493,                0.90236,                0.98946,                0.97917,                 0.9884,                 0.7879,                0.50652,                0.70952,                0.29965,                0.80284,               0.001175,               0.001175,               0.001175
                    127,                0.45781,                0.49671,                0.29898,                0.79733,                 0.9965,                0.98927,                0.99458,                0.90484,                0.98892,                0.97917,                0.98992,                0.78411,                0.51478,                0.75009,                0.30286,                0.80447,              0.0011684,              0.0011684,              0.0011684
                    128,                0.45709,                0.49216,                0.29903,                 0.7996,                      1,                0.98838,                0.99483,                0.90049,                0.99603,                0.98264,                0.99386,                0.77872,                0.50723,                0.68894,                0.31924,                0.80335,              0.0011618,              0.0011618,              0.0011618
                    129,                0.45712,                0.48717,                0.30421,                0.79847,                0.99946,                0.98611,                0.99476,                0.90034,                0.99594,                0.98264,                0.99427,                0.77161,                0.52229,                 0.7272,                0.31197,                0.81005,              0.0011552,              0.0011552,              0.0011552
                    130,                0.45086,                0.48926,                0.29828,                0.79736,                0.99307,                0.99579,                0.99493,                0.89911,                 0.9958,                0.98264,                0.99199,                0.77892,                 0.5282,                0.81624,                0.31735,                0.81066,              0.0011486,              0.0011486,              0.0011486
                    131,                0.45435,                0.50696,                0.30037,                0.79915,                      1,                0.98922,                0.99476,                0.90552,                0.99244,                0.97917,                0.98997,                0.77592,                0.51682,                0.82892,                0.30072,                0.80853,               0.001142,               0.001142,               0.001142
                    132,                0.46239,                0.49774,                0.30047,                0.79994,                0.99648,                0.98404,                0.99476,                0.90006,                0.98499,                0.97569,                0.98829,                0.79106,                0.51499,                0.71663,                0.30604,                0.80946,              0.0011354,              0.0011354,              0.0011354
                    133,                0.46166,                0.50842,                0.30084,                0.79931,                0.99651,                0.99231,                0.99497,                0.90033,                0.98917,                0.98264,                0.99168,                0.78803,                0.53257,                0.71889,                0.31193,                0.81028,              0.0011288,              0.0011288,              0.0011288
                    134,                 0.4647,                0.51527,                0.29932,                0.79834,                 0.9965,                0.98919,                0.99455,                0.89886,                0.98951,                0.98232,                0.98857,                0.77784,                0.54595,                0.76864,                0.31562,                0.81048,              0.0011222,              0.0011222,              0.0011222
                    135,                0.44474,                0.49277,                0.28986,                0.79799,                0.99649,                0.98555,                0.99463,                0.91013,                0.99298,                0.98208,                0.99269,                0.79521,                0.51656,                0.74936,                0.30374,                0.80341,              0.0011156,              0.0011156,              0.0011156
                    136,                0.44889,                0.49247,                0.29306,                0.79945,                0.99586,                0.98958,                0.99476,                0.91048,                0.99584,                0.98264,                0.99038,                0.79343,                0.52034,                0.71732,                0.30972,                0.80602,               0.001109,               0.001109,               0.001109
                    137,                0.46926,                0.51207,                0.30063,                0.79888,                      1,                0.98923,                0.99457,                0.90852,                0.99911,                0.98611,                0.99218,                 0.8048,                0.51018,                0.68102,                0.31776,                 0.8044,              0.0011024,              0.0011024,              0.0011024
                    138,                0.46138,                0.49228,                0.29823,                0.79655,                      1,                0.98895,                0.99473,                0.90928,                 0.9993,                0.98611,                0.99086,                 0.7984,                0.53512,                0.77978,                0.31049,                0.80616,              0.0010958,              0.0010958,              0.0010958
                    139,                0.44661,                0.50155,                0.29665,                0.79733,                0.99303,                0.98906,                0.99462,                0.91235,                0.98842,                0.97917,                0.98861,                0.79847,                0.51292,                0.70251,                0.31272,                0.80147,              0.0010892,              0.0010892,              0.0010892
                    140,                0.45555,                0.50935,                0.29493,                0.80152,                 0.9965,                0.98922,                0.99486,                0.90584,                  0.993,                0.98575,                0.99164,                0.78689,                0.50033,                0.70271,                0.29984,                0.80281,              0.0010826,              0.0010826,              0.0010826
                    141,                0.45612,                0.51653,                0.29316,                0.79926,                 0.9995,                0.99306,                  0.995,                0.90549,                0.99252,                0.98611,                0.98964,                0.79334,                0.50769,                0.69455,                0.29646,                0.80402,               0.001076,               0.001076,               0.001076
                    142,                0.42838,                0.46723,                0.28593,                0.79331,                0.99965,                0.99306,                  0.995,                0.90532,                0.99615,                0.98958,                0.99204,                0.78418,                0.50408,                 0.7334,                0.30214,                0.80553,              0.0010694,              0.0010694,              0.0010694
                    143,                0.43482,                 0.4803,                0.29118,                0.79716,                0.99928,                0.98958,                0.99493,                0.90291,                0.99928,                0.98958,                0.99473,                 0.7856,                0.51108,                 0.6964,                 0.3022,                0.80918,              0.0010628,              0.0010628,              0.0010628
                    144,                0.44495,                0.50325,                0.29089,                0.80349,                0.99935,                0.98611,                0.99493,                 0.9067,                0.99583,                0.98264,                0.99191,                0.79827,                0.49548,                0.67723,                0.30101,                0.80511,              0.0010562,              0.0010562,              0.0010562
                    145,                0.43108,                0.48137,                0.28567,                0.79709,                0.99972,                0.98958,                0.99453,                0.90199,                0.99913,                0.98611,                0.98983,                0.79295,                0.51136,                0.69516,                0.31566,                0.80299,              0.0010496,              0.0010496,              0.0010496
                    146,                0.43291,                0.48636,                0.28692,                0.79856,                0.99649,                 0.9848,                0.99469,                0.90307,                0.99297,                 0.9814,                0.98882,                0.78983,                0.52163,                0.71544,                0.30844,                0.80548,               0.001043,               0.001043,               0.001043
                    147,                 0.4434,                0.49877,                0.28881,                0.79828,                0.99308,                0.99649,                0.99486,                0.89827,                0.98773,                0.98264,                0.98962,                0.78118,                0.50852,                0.67926,                0.30706,                0.80777,              0.0010364,              0.0010364,              0.0010364
                    148,                0.45497,                0.49304,                0.29341,                0.80017,                0.99957,                0.99306,                  0.995,                0.90096,                0.99255,                0.98611,                0.99018,                0.78929,                0.50923,                0.67952,                0.29925,                0.80442,              0.0010298,              0.0010298,              0.0010298
                    149,                0.44466,                0.48183,                0.28985,                0.79418,                0.99651,                0.99254,                0.99497,                0.89262,                0.99243,                0.98611,                0.99186,                0.79035,                 0.5097,                0.73149,                0.30388,                0.80555,              0.0010232,              0.0010232,              0.0010232
                    150,                0.43709,                0.48762,                0.28564,                0.79838,                0.99258,                0.99306,                0.99493,                0.90307,                0.98594,                0.98611,                0.99164,                0.78586,                0.51428,                0.71525,                0.30765,                0.80582,              0.0010166,              0.0010166,              0.0010166
                    151,                0.43864,                0.48259,                0.28397,                0.79777,                0.99589,                0.99653,                  0.995,                 0.9114,                0.99588,                0.98958,                0.99391,                 0.8067,                0.50417,                0.66693,                0.30526,                0.80343,                0.00101,                0.00101,                0.00101
                    152,                0.44795,                0.47959,                0.28717,                0.79836,                0.99934,                0.99306,                  0.995,                0.91032,                0.99298,                0.98206,                 0.9903,                0.79103,                0.49414,                0.73134,                0.30119,                 0.8053,              0.0010034,              0.0010034,              0.0010034
                    153,                0.43117,                0.47324,                0.28191,                0.79993,                0.99953,                0.99306,                  0.995,                0.91492,                0.99254,                0.98611,                0.99306,                 0.8103,                0.49169,                0.66432,                0.29193,                0.80237,              0.0009968,              0.0009968,              0.0009968
                    154,                0.43561,                0.47385,                0.28195,                0.79764,                      1,                0.99264,                  0.995,                0.91289,                0.99598,                0.98264,                  0.991,                0.80556,                0.49459,                0.70336,                0.29778,                0.80205,              0.0009902,              0.0009902,              0.0009902
                    155,                0.43783,                0.48616,                0.28454,                0.79733,                0.99556,                0.99306,                0.99497,                0.90591,                0.99149,                0.97917,                0.99179,                0.79275,                0.51115,                0.69573,                 0.2967,                 0.8071,              0.0009836,              0.0009836,              0.0009836
                    156,                  0.453,                0.51719,                0.29129,                0.79635,                0.99245,                      1,                0.99493,                0.90081,                0.98891,                0.98611,                0.99125,                0.79157,                0.50629,                0.71918,                0.30404,                0.80916,               0.000977,               0.000977,               0.000977
                    157,                0.42845,                0.47824,                0.27888,                0.79553,                0.99937,                0.99306,                  0.995,                0.90806,                0.99259,                0.97917,                 0.9891,                0.80062,                0.49533,                0.71601,                0.29715,                0.80578,              0.0009704,              0.0009704,              0.0009704
                    158,                0.43087,                 0.4858,                0.28137,                0.79356,                 0.9965,                0.98925,                 0.9949,                0.91408,                0.98924,                0.97917,                0.98998,                0.80079,                0.49679,                0.70145,                 0.3007,                0.80436,              0.0009638,              0.0009638,              0.0009638
                    159,                0.43809,                 0.4893,                0.28573,                0.79577,                      1,                0.98882,                0.99453,                0.90775,                0.99945,                0.98611,                0.99028,                 0.7956,                0.50272,                0.72621,                0.30659,                0.80689,              0.0009572,              0.0009572,              0.0009572
                    160,                0.43514,                0.47773,                0.28548,                 0.7962,                0.99539,                0.98958,                0.99486,                0.91218,                0.99258,                0.97917,                0.98852,                0.79202,                  0.495,                0.71862,                0.30258,                0.80339,              0.0009506,              0.0009506,              0.0009506
                    161,                 0.4332,                0.48529,                0.28352,                0.79481,                0.99849,                0.99306,                  0.995,                 0.9013,                 0.9928,                0.97569,                0.99009,                0.78831,                0.50785,                 0.8039,                0.29505,                0.80802,               0.000944,               0.000944,               0.000944
                    162,                0.44113,                0.49651,                 0.2868,                0.79812,                0.99816,                0.98958,                0.99476,                0.90361,                0.98892,                0.97917,                0.98828,                0.78866,                0.51572,                 0.8169,                0.29957,                0.80447,              0.0009374,              0.0009374,              0.0009374
                    163,                0.42923,                0.47297,                0.27963,                0.79879,                0.99964,                0.99306,                  0.995,                0.90269,                0.98914,                0.98264,                0.98999,                0.79045,                0.49688,                0.83204,                0.30566,                0.80555,              0.0009308,              0.0009308,              0.0009308
                    164,                0.44351,                0.48148,                0.28851,                0.79642,                 0.9997,                0.98958,                0.99497,                0.90771,                0.99618,                0.98611,                0.99235,                0.79167,                0.50033,                0.70217,                0.31137,                0.80354,              0.0009242,              0.0009242,              0.0009242
                    165,                0.42195,                0.47878,                0.27533,                0.79743,                0.99995,                0.99306,                  0.995,                 0.9035,                0.99576,                0.98611,                0.99379,                0.78557,                0.51051,                0.72487,                 0.3002,                0.80734,              0.0009176,              0.0009176,              0.0009176
                    166,                0.41735,                0.46729,                0.27711,                0.79433,                0.99971,                0.98958,                0.99497,                0.90156,                0.99606,                0.98264,                0.99235,                0.79296,                0.51855,                0.69618,                0.30012,                0.80597,               0.000911,               0.000911,               0.000911
                    167,                0.42644,                0.46315,                0.27746,                0.79884,                 0.9965,                0.98947,                0.99479,                0.91522,                0.99301,                  0.986,                0.99249,                  0.803,                0.49356,                 0.7428,                0.29435,                0.80611,              0.0009044,              0.0009044,              0.0009044
                    168,                0.44438,                0.48734,                0.28367,                0.79384,                      1,                 0.9918,                  0.995,                0.91075,                0.99649,                0.98581,                0.99182,                 0.8058,                  0.493,                0.73006,                0.29789,                0.80216,              0.0008978,              0.0008978,              0.0008978
                    169,                0.44711,                0.49596,                0.28629,                0.79708,                0.99893,                0.98611,                0.99463,                0.90758,                0.99893,                0.98611,                0.99441,                0.79986,                0.50686,                0.76066,                0.30463,                0.80443,              0.0008912,              0.0008912,              0.0008912
                    170,                0.42646,                0.46149,                0.27827,                0.79289,                0.99918,                0.99306,                  0.995,                0.91237,                      1,                0.98887,                0.99497,                0.80067,                0.49646,                0.75506,                0.28768,                 0.8049,              0.0008846,              0.0008846,              0.0008846
                    171,                0.43822,                0.49059,                0.28185,                0.79479,                0.99653,                0.99632,                0.99497,                0.91161,                0.99651,                0.99281,                0.99497,                0.79972,                0.50383,                0.70208,                0.29394,                0.80344,               0.000878,               0.000878,               0.000878
                    172,                0.43369,                0.48056,                0.27856,                0.79791,                0.98961,                0.99221,                 0.9949,                0.90918,                0.99287,                0.98264,                0.98966,                0.79588,                0.49942,                0.77535,                0.29668,                0.80363,              0.0008714,              0.0008714,              0.0008714
                    173,                0.42958,                0.47608,                0.27808,                0.79406,                0.99651,                0.99246,                0.99497,                0.90429,                      1,                0.98942,                0.99432,                0.80155,                0.50116,                0.70161,                0.29623,                0.80324,              0.0008648,              0.0008648,              0.0008648
                    174,                0.42043,                0.47115,                0.27286,                0.79547,                0.99586,                0.99653,                0.99497,                0.90995,                0.98892,                0.98958,                0.99214,                0.80915,                0.50391,                0.67968,                0.29101,                0.80434,              0.0008582,              0.0008582,              0.0008582
                    175,                0.43187,                0.47892,                0.27757,                0.79732,                0.99305,                0.99261,                0.99493,                0.90545,                0.99649,                0.98549,                0.99194,                0.80701,                0.51663,                0.69588,                0.29564,                 0.8076,              0.0008516,              0.0008516,              0.0008516
                    176,                0.41952,                0.45507,                 0.2744,                0.79689,                      1,                0.98924,                0.99479,                0.91263,                0.99597,                0.98264,                0.99265,                0.79511,                0.49445,                0.70387,                0.29867,                0.80614,               0.000845,               0.000845,               0.000845
                    177,                0.41783,                0.46838,                0.27167,                0.79612,                0.99938,                0.98611,                0.99473,                0.90902,                0.99649,                 0.9853,                0.99219,                0.79409,                0.50649,                0.70507,                0.30643,                 0.8072,              0.0008384,              0.0008384,              0.0008384
                    178,                0.44172,                0.49781,                0.27956,                0.79444,                 0.9959,                0.99306,                0.99497,                0.90794,                0.99241,                0.97917,                0.99044,                0.78763,                0.50767,                0.68996,                0.30098,                0.80628,              0.0008318,              0.0008318,              0.0008318
                    179,                0.43372,                0.47069,                0.27908,                0.79588,                0.99961,                0.99306,                  0.995,                0.91342,                0.99609,                0.98958,                0.99476,                0.79648,                0.48785,                0.66175,                0.29277,                0.80379,              0.0008252,              0.0008252,              0.0008252
                    180,                 0.4136,                 0.4584,                0.27101,                0.79463,                      1,                0.98936,                0.99497,                  0.915,                0.99947,                0.98611,                0.99438,                0.81053,                0.49477,                0.71197,                0.29235,                0.80398,              0.0008186,              0.0008186,              0.0008186
                    181,                0.41871,                0.46627,                0.27101,                0.79591,                0.99995,                0.99306,                  0.995,                0.91327,                0.99587,                0.98611,                0.99473,                0.80815,                0.49227,                0.72443,                0.29009,                0.80019,               0.000812,               0.000812,               0.000812
                    182,                0.42533,                0.48011,                0.27642,                0.79694,                      1,                0.99187,                  0.995,                0.91011,                0.99592,                0.98264,                0.99422,                0.79679,                0.50923,                0.70038,                0.29651,                0.80206,              0.0008054,              0.0008054,              0.0008054
                    183,                0.44201,                0.46309,                0.28228,                0.79689,                0.99984,                0.99306,                  0.995,                0.90644,                0.99564,                0.98611,                0.99459,                0.78219,                0.50598,                0.70594,                0.29575,                0.80378,              0.0007988,              0.0007988,              0.0007988
                    184,                0.42887,                0.47482,                0.27504,                 0.7998,                      1,                0.99279,                  0.995,                0.91125,                0.99585,                0.98611,                0.99469,                0.79155,                0.50081,                0.70389,                0.28743,                0.80572,              0.0007922,              0.0007922,              0.0007922
                    185,                0.43458,                0.48356,                0.27588,                0.79651,                      1,                0.99178,                  0.995,                0.90969,                0.99598,                0.98264,                0.99449,                0.80871,                0.49806,                0.69882,                0.28994,                  0.805,              0.0007856,              0.0007856,              0.0007856
                    186,                0.41244,                0.46062,                0.26846,                0.79615,                 0.9993,                0.99306,                  0.995,                0.91019,                      1,                0.98902,                0.99241,                 0.7995,                0.48812,                0.67996,                0.28402,                0.80362,               0.000779,               0.000779,               0.000779
                    187,                0.41647,                0.46752,                0.27003,                0.79441,                0.99651,                0.99278,                0.99479,                0.90771,                0.99611,                0.98958,                0.99172,                0.79805,                0.50399,                0.70799,                0.28652,                0.80242,              0.0007724,              0.0007724,              0.0007724
                    188,                0.43279,                0.48142,                0.27491,                0.79183,                0.99651,                0.99268,                0.99479,                0.91008,                0.99641,                0.98958,                0.99469,                0.79934,                0.50073,                0.69325,                0.29369,                0.80589,              0.0007658,              0.0007658,              0.0007658
                    189,                0.41417,                0.45595,                0.26937,                0.79356,                0.99942,                0.99653,                  0.995,                 0.9158,                      1,                0.99244,                  0.995,                0.80722,                0.49194,                0.66675,                0.28652,                0.80223,              0.0007592,              0.0007592,              0.0007592
                    190,                0.41528,                0.46374,                0.26831,                0.79396,                 0.9993,                0.99653,                  0.995,                 0.9104,                      1,                0.99224,                  0.995,                0.80714,                0.49294,                 0.6557,                0.28901,                0.80238,              0.0007526,              0.0007526,              0.0007526
                    191,                 0.4096,                0.47128,                0.26707,                0.79205,                      1,                  0.996,                  0.995,                0.90676,                0.99553,                0.98611,                0.99402,                0.79726,                0.50093,                0.70528,                0.29169,                0.80586,               0.000746,               0.000746,               0.000746
                    192,                0.42563,                  0.476,                 0.2717,                 0.7929,                0.99921,                0.99653,                  0.995,                0.90626,                0.99284,                0.98264,                0.99032,                0.79563,                0.50957,                0.67256,                0.29434,                0.80633,              0.0007394,              0.0007394,              0.0007394
                    193,                0.41461,                0.45671,                0.26761,                0.79135,                      1,                0.99202,                  0.995,                0.91995,                0.99558,                0.98611,                0.99208,                0.80286,                0.48283,                0.65563,                0.28363,                0.80148,              0.0007328,              0.0007328,              0.0007328
                    194,                0.40709,                0.45148,                0.26899,                0.79402,                0.99648,                0.98958,                0.99483,                0.91191,                0.98949,                0.98264,                0.99203,                0.79471,                0.49064,                0.67988,                0.28905,                0.80375,              0.0007262,              0.0007262,              0.0007262
                    195,                0.43022,                0.48344,                0.27568,                0.79179,                 0.9965,                0.98892,                0.99486,                0.91389,                0.99244,                0.98264,                0.99294,                0.79285,                0.47592,                0.72601,                0.27822,                0.80448,              0.0007196,              0.0007196,              0.0007196
                    196,                0.41044,                0.45838,                0.26597,                0.79201,                0.99616,                0.98958,                0.99469,                0.90751,                0.99267,                0.98611,                0.99248,                0.79263,                0.49671,                0.73171,                0.28638,                0.80369,               0.000713,               0.000713,               0.000713
                    197,                0.41549,                0.46552,                0.27052,                0.79557,                0.99567,                0.98958,                0.99476,                0.91223,                0.99046,                0.98264,                0.98935,                0.79269,                0.49124,                0.73838,                0.28963,                0.80373,              0.0007064,              0.0007064,              0.0007064
                    198,                0.41688,                0.48275,                0.27071,                0.79375,                0.99576,                0.99306,                0.99497,                0.90844,                0.99289,                0.98264,                0.99055,                 0.7893,                0.49726,                0.77392,                0.28889,                0.80853,              0.0006998,              0.0006998,              0.0006998
                    199,                0.41746,                0.48681,                0.26838,                0.79379,                0.99539,                0.99306,                0.99497,                0.90923,                  0.993,                0.98555,                0.99026,                0.79246,                 0.5099,                0.74504,                0.29338,                0.80705,              0.0006932,              0.0006932,              0.0006932
                    200,                0.42265,                0.47489,                0.26871,                0.79317,                 0.9991,                0.98611,                0.99426,                   0.91,                0.99558,                0.98264,                0.99006,                0.79631,                0.50377,                0.72862,                 0.3022,                0.80534,              0.0006866,              0.0006866,              0.0006866
                    201,                0.42491,                 0.4688,                0.27066,                 0.7958,                0.99561,                0.98611,                 0.9943,                0.90831,                0.98858,                0.97917,                0.98832,                0.79164,                 0.4936,                0.67724,                0.28573,                0.80411,                0.00068,                0.00068,                0.00068
                    202,                0.40748,                0.44668,                0.26577,                0.79416,                  0.993,                0.98528,                0.99459,                0.90909,                  0.986,                0.97837,                0.98871,                0.79002,                0.49233,                0.67205,                0.29226,                0.80351,              0.0006734,              0.0006734,              0.0006734
                    203,                 0.4236,                0.47716,                0.26987,                0.79439,                0.99584,                0.98611,                0.99483,                0.91131,                0.99234,                0.98264,                0.99239,                0.80357,                0.49202,                0.67621,                0.29007,                0.80348,              0.0006668,              0.0006668,              0.0006668
                    204,                0.41738,                0.47247,                0.27053,                0.79338,                0.99603,                0.99306,                0.99497,                0.91237,                0.99239,                0.97917,                0.99008,                0.80111,                0.49029,                0.72313,                0.28646,                0.80397,              0.0006602,              0.0006602,              0.0006602
                    205,                0.41814,                0.48082,                0.26896,                0.79516,                0.99383,                0.99306,                0.99493,                0.91401,                 0.9925,                0.98264,                0.99083,                0.80668,                0.49346,                0.76219,                0.28451,                0.80275,              0.0006536,              0.0006536,              0.0006536
                    206,                0.41589,                0.44866,                0.27237,                0.79582,                0.99652,                 0.9932,                0.99497,                0.91077,                0.99101,                0.97917,                0.98919,                0.79994,                0.49543,                0.70573,                0.28263,                0.80439,               0.000647,               0.000647,               0.000647
                    207,                0.40282,                0.44853,                0.26343,                 0.7905,                0.99639,                0.99306,                 0.9949,                0.90965,                0.98594,                0.98264,                0.98873,                0.79493,                0.50201,                0.73149,                0.28686,                0.80458,              0.0006404,              0.0006404,              0.0006404
                    208,                0.40648,                0.46018,                0.26487,                 0.7916,                0.99645,                0.98958,                0.99451,                0.90737,                0.98835,                0.97917,                0.98793,                 0.7978,                0.49599,                0.70255,                0.29043,                 0.8062,              0.0006338,              0.0006338,              0.0006338
                    209,                0.40832,                0.46512,                0.26529,                0.79395,                      1,                0.98544,                0.99426,                0.90105,                0.99295,                0.97849,                0.98822,                0.80079,                0.51251,                0.72791,                0.28968,                0.80884,              0.0006272,              0.0006272,              0.0006272
                    210,                0.41216,                0.45257,                0.26591,                0.79593,                0.99934,                0.99306,                  0.995,                0.90152,                0.98886,                0.98264,                0.98768,                0.79317,                0.50232,                 0.7677,                0.28754,                0.80966,              0.0006206,              0.0006206,              0.0006206
                    211,                0.41441,                0.48178,                0.26595,                  0.794,                0.99651,                0.99246,                0.99497,                0.90474,                0.98901,                0.98264,                0.98953,                0.79352,                0.49141,                0.75274,                0.28596,                0.80787,               0.000614,               0.000614,               0.000614
                    212,                0.42679,                0.48828,                0.27095,                0.79601,                0.99652,                 0.9957,                0.99497,                 0.9018,                0.99219,                0.97917,                0.98898,                0.80003,                0.50875,                0.74363,                0.28761,                0.80784,              0.0006074,              0.0006074,              0.0006074
                    213,                0.41948,                0.47614,                0.26772,                0.79352,                      1,                0.98906,                0.99493,                0.90717,                0.99206,                0.97917,                0.98919,                0.79185,                0.49355,                0.69037,                 0.2837,                0.80641,              0.0006008,              0.0006008,              0.0006008
                    214,                0.38899,                0.44993,                0.25384,                0.79226,                0.99651,                0.99263,                0.99486,                0.90814,                0.98606,                0.98224,                0.99045,                0.79853,                 0.4842,                0.70622,                0.27773,                0.80469,              0.0005942,              0.0005942,              0.0005942
                    215,                0.40177,                 0.4562,                 0.2582,                0.79215,                0.99567,                0.99306,                0.99497,                0.91482,                0.98523,                0.98264,                0.99056,                0.80438,                0.48849,                0.70219,                0.27845,                0.80252,              0.0005876,              0.0005876,              0.0005876
                    216,                0.39274,                0.43642,                0.25739,                0.79391,                0.99936,                0.99306,                  0.995,                0.90929,                0.98888,                0.98264,                0.98984,                0.80581,                0.48521,                0.69395,                0.27528,                0.80432,               0.000581,               0.000581,               0.000581
                    217,                0.39389,                0.44513,                0.25696,                0.79232,                      1,                0.99267,                  0.995,                0.90666,                  0.993,                0.98573,                0.99002,                0.80266,                0.49322,                0.71628,                0.28457,                0.80683,              0.0005744,              0.0005744,              0.0005744
                    218,                0.39581,                0.44397,                0.25544,                0.79253,                      1,                0.99244,                  0.995,                0.90827,                  0.993,                 0.9855,                0.99225,                0.80305,                0.48072,                0.71427,                0.27491,                0.80552,              0.0005678,              0.0005678,              0.0005678
                    219,                0.39624,                0.43465,                0.26062,                0.79245,                0.99975,                0.98958,                0.99497,                0.90629,                0.99198,                0.97917,                0.98911,                0.79774,                0.49212,                0.69012,                0.28345,                0.80734,              0.0005612,              0.0005612,              0.0005612
                    220,                0.40259,                0.46746,                0.25876,                0.79206,                0.99929,                0.99653,                  0.995,                0.90896,                0.99164,                0.97917,                0.99133,                0.79268,                0.49605,                0.70077,                0.27762,                0.80762,              0.0005546,              0.0005546,              0.0005546
                    221,                0.39732,                0.45566,                0.25892,                0.78947,                      1,                0.99914,                  0.995,                0.90714,                0.98904,                0.98264,                 0.9919,                0.80651,                0.49567,                0.74563,                0.27688,                0.80671,               0.000548,               0.000548,               0.000548
                    222,                  0.398,                 0.4497,                0.25552,                0.79151,                0.99903,                0.99653,                  0.995,                0.90931,                0.99561,                0.98264,                0.99089,                0.80097,                 0.5018,                 0.7794,                0.27434,                0.80686,              0.0005414,              0.0005414,              0.0005414
                    223,                 0.4045,                0.45193,                 0.2568,                0.79192,                      1,                 0.9919,                  0.995,                0.91102,                0.99196,                0.97917,                0.98848,                 0.8013,                0.50535,                0.76619,                0.28221,                0.80554,              0.0005348,              0.0005348,              0.0005348
                    224,                0.38873,                0.43883,                0.25447,                0.79012,                0.99916,                0.99306,                  0.995,                0.91176,                0.98868,                0.98264,                0.98906,                0.81039,                0.49679,                0.72331,                0.27982,                0.80441,              0.0005282,              0.0005282,              0.0005282
                    225,                0.39349,                0.43807,                0.25837,                0.79328,                0.99524,                      1,                0.99497,                0.90889,                0.99649,                0.98582,                0.99142,                0.79819,                0.48827,                0.70089,                0.27321,                  0.803,              0.0005216,              0.0005216,              0.0005216
